match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
ede9377e-5f57-56f1-bcf3-c0cd040a766f,champs-losers-6-0,2018-06-17 20:31:27 UTC,683,Search & Destroy,USS Texas,OpTic Gaming,Octane,L,3,8,6,2,1.33,7,5.3,1,1,0,0,0,8,40,152,26.30%,9,594.9,66.1,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,3,1,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26c89777-c434-52dd-b61a-3b6171d56f22,pool-A-3,2018-06-15 21:31:32 UTC,827,Search & Destroy,USS Texas,Red Reserve,Zer0,L,4,6,6,0,1,4.4,4.4,1,2,0,0,0,6,13,57,22.80%,10,657.7,65.8,Springfield,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,2,2,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e352130a-62f0-5092-a578-ca73a47cbb9b,champs-winners-2-0,2018-06-17 18:47:19 UTC,636,Search & Destroy,Sainte Marie du Mont,Red Reserve,Rated,W,6,9,4,5,2.25,8.5,3.8,3,1,0,0,0,9,45,243,18.50%,8,526.8,65.8,STG-44,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,0,0,4,2,1,1,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388a3a57-cdeb-5fe9-b134-078877f115f9,champs-losers-2-3,2018-06-17 05:41:33 UTC,638,Search & Destroy,Valkyrie,Tainted Minds,Damage,W,6,10,4,6,2.5,9.4,3.8,2,1,0,0,0,9,39,161,24.20%,9,589,65.5,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,1,0,5,2,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0
522ba345-ff36-5388-883a-d2ec4fd39338,pool-A-5,2018-06-15 23:14:37 UTC,681,Search & Destroy,USS Texas,OpTic Gaming,Scump,W,6,8,5,3,1.6,7,4.4,2,0,0,0,0,7,34,124,27.40%,9,586.9,65.2,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,1,0,4,2,0,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
746d1d32-e3d7-566a-8189-833abf707c16,champs-losers-4-3,2018-06-17 17:38:20 UTC,869,Search & Destroy,Valkyrie,Echo Fox,Faccento,L,5,8,7,1,1.14,5.5,4.8,1,0,0,0,0,7,48,230,20.90%,11,716.8,65.2,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,11,1,2,4,2,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746d1d32-e3d7-566a-8189-833abf707c16,champs-losers-4-3,2018-06-17 17:38:20 UTC,869,Search & Destroy,Valkyrie,Tainted Minds,Nimble,W,6,9,7,2,1.29,6.2,4.8,0,1,0,0,0,6,51,237,21.50%,11,717.5,65.2,PPSh-41,,mountain_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,11,0,2,4,3,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522ba345-ff36-5388-883a-d2ec4fd39338,pool-A-5,2018-06-15 23:14:37 UTC,681,Search & Destroy,USS Texas,Splyce,MadCat,L,3,8,7,1,1.14,7,6.2,2,1,0,0,0,6,32,270,11.90%,9,585.4,65,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,9,0,1,2,2,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26c89777-c434-52dd-b61a-3b6171d56f22,pool-A-3,2018-06-15 21:31:32 UTC,827,Search & Destroy,USS Texas,Tainted Minds,Nimble,W,6,13,7,6,1.86,9.4,5.1,1,1,0,0,0,10,56,185,30.30%,10,649,64.9,PPSh-41,,mountain_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,2,1,3,1,1,1,0,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,0
a8769500-a725-5864-9420-e48a60075f01,champs-losers-2-3,2018-06-17 04:46:02 UTC,818,Search & Destroy,London Docks,Tainted Minds,Swifty,W,6,5,6,-1,0.83,3.7,4.4,4,2,0,0,0,4,33,393,8.40%,10,649.3,64.9,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,1,4,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
