match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
60a69d9b-1368-58d9-aa8f-7ca018b3d25a,rel-losers-1-0,2018-04-19 22:10:36 UTC,649,Search & Destroy,Sainte Marie du Mont,Epsilon,Hawqeh,W,6,15,4,11,3.75,13.9,3.7,0,2,0,0,0,12,56,285,19.60%,10,587.4,58.7,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,10,4,0,6,0,0,0,0,5,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,2,2,0
918b34a2-b3ab-5a18-8b46-439d83753780,rel-winners-2-0,2018-04-20 00:04:44 UTC,485,Search & Destroy,London Docks,Mindfreak,Denz,W,6,6,4,2,1.5,7.4,4.9,1,0,0,0,0,5,28,121,23.10%,7,410,58.6,STG-44,,Hunker,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,7,1,0,3,4,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee2ce46d-3a73-563b-934e-f738a4b1e4ef,rel-winners-2-1,2018-04-20 00:39:44 UTC,605,Search & Destroy,Sainte Marie du Mont,Evil Geniuses,Aches,W,6,6,4,2,1.5,6,4,0,1,0,0,0,6,29,253,11.50%,9,523.5,58.2,STG-44,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,0,2,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee2ce46d-3a73-563b-934e-f738a4b1e4ef,rel-winners-2-1,2018-04-20 00:39:44 UTC,605,Search & Destroy,Sainte Marie du Mont,Team Vitality,Malls,L,3,6,7,-1,0.86,6,6.9,1,1,0,0,0,4,35,127,27.60%,9,522.7,58.1,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,0,0,2,5,3,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3160f609-edce-5a4d-92f1-41411e263cbd,rel-losers-2-1,2018-04-20 02:24:13 UTC,679,Search & Destroy,London Docks,Tainted Minds,Nimble,W,6,6,6,0,1,5.3,5.3,2,0,0,0,0,6,30,127,23.60%,9,520.7,57.9,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,0,2,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160f609-edce-5a4d-92f1-41411e263cbd,rel-losers-2-1,2018-04-20 02:24:13 UTC,679,Search & Destroy,London Docks,Tainted Minds,Swiftazor,W,6,8,4,4,2,7.1,3.5,2,0,0,0,2,6,36,215,16.70%,9,518.2,57.6,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,2,1,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ec6e6d21-02d9-53ca-b226-9d29318966f4,rel-winners-1-2,2018-04-19 20:56:45 UTC,425,Search & Destroy,Sainte Marie du Mont,Team Vitality,Malls,W,6,7,5,2,1.4,9.9,7.1,3,0,0,0,0,7,31,151,20.50%,7,398.8,57,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,7,0,0,2,3,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fed0b44b-1dde-5357-971c-fd90b9aa38fc,rel-losers-2-0,2018-04-20 02:19:05 UTC,714,Search & Destroy,Sainte Marie du Mont,Epsilon,Hawqeh,W,6,5,7,-2,0.71,4.2,5.9,2,0,0,0,0,4,24,113,21.20%,10,570.5,57,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,10,1,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60a69d9b-1368-58d9-aa8f-7ca018b3d25a,rel-losers-1-0,2018-04-19 22:10:36 UTC,649,Search & Destroy,Sainte Marie du Mont,EZG Blue,LlamaGod,L,4,7,6,1,1.17,6.5,5.5,3,0,0,1,0,6,31,210,14.80%,10,565.2,56.5,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,1,4,3,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617c27c4-bd82-55f0-ba6b-f44021d4dda1,rel-winners-1-1,2018-04-19 19:45:28 UTC,773,Search & Destroy,London Docks,Tainted Minds,Damage,W,6,6,6,0,1,4.7,4.7,1,0,1,0,-1,5,36,162,22.20%,11,620.5,56.4,STG-44,,mountain_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,11,0,1,5,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
