match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
1b0f5562-b4c0-5ef7-a86a-c577f4468673,pool-B-6,2018-04-21 22:49:51 UTC,693,Search & Destroy,Valkyrie,Team EnVyUs,Decemate,W,6,9,8,1,1.12,7.8,6.9,5,1,0,0,0,7,36,172,20.90%,10,588.2,58.8,BAR,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,0,2,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30a8771f-7f73-5fc4-ab03-cc82317da793,champs-grand-finals-0,2018-04-23 01:13:43 UTC,901,Search & Destroy,London Docks,Rise Nation,Slasher,W,6,9,6,3,1.5,6,4,1,0,0,0,0,8,27,209,12.90%,11,644.2,58.6,BAR,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,11,1,2,5,1,0,2,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5ad1a918-5b12-518f-9575-7c3d8e8837d9,champs-winners-2-1,2018-04-22 17:44:45 UTC,540,Search & Destroy,Sainte Marie du Mont,Evil Geniuses,Silly,W,6,8,5,3,1.6,8.9,5.6,3,0,0,0,0,7,30,156,19.20%,8,468.1,58.5,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,8,2,1,3,4,3,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88d22d39-0120-54c8-95a7-df25e73f6ba6,pool-C-6,2018-04-22 00:25:06 UTC,463,Search & Destroy,Sainte Marie du Mont,Enigma6,General,W,6,12,3,9,4,15.6,3.9,3,0,0,0,0,11,27,139,19.40%,7,406.8,58.1,BAR,,infantry_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,7,2,1,4,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
45b0d7a6-08b5-5084-bbe6-eebeabef6a7d,pool-B-5,2018-04-20 21:30:45 UTC,594,Search & Destroy,London Docks,Epsilon,Hawqeh,L,3,10,7,3,1.43,10.1,7.1,1,0,0,0,0,7,51,408,12.50%,9,521.7,58,STG-44,,infantry_grandmaster,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,9,2,1,2,1,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8c74b1b1-5a1c-5972-b42c-2b830ad30b17,pool-B-8,2018-04-22 01:24:59 UTC,879,Search & Destroy,London Docks,Ghost Gaming,Parasite,W,6,4,7,-3,0.57,2.7,4.8,3,0,0,0,0,4,33,256,12.90%,10,579.8,58,STG-44,,infantry_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,0,2,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81a36256-1c1a-51e6-91d4-d5b06be0fc01,pool-D-4,2018-04-20 21:36:04 UTC,609,Search & Destroy,USS Texas,Red Reserve,Rated,W,6,4,6,-2,0.67,3.9,5.9,2,1,0,0,0,2,23,152,15.10%,9,520.7,57.9,PPSh-41,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,9,0,0,3,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b0f5562-b4c0-5ef7-a86a-c577f4468673,pool-B-6,2018-04-21 22:49:51 UTC,693,Search & Destroy,Valkyrie,Ghost Gaming,Pandur,L,4,5,7,-2,0.71,4.3,6.1,4,0,0,0,0,4,25,123,20.30%,10,576.4,57.6,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,1,3,4,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ac362e7-4a1f-5d72-9bf8-b82693286d71,pool-B-1,2018-04-20 21:33:45 UTC,501,Search & Destroy,USS Texas,Unilad,Wuskin,L,2,3,6,-3,0.5,3.6,7.2,1,0,0,0,0,2,25,211,11.80%,8,460.4,57.5,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30a8771f-7f73-5fc4-ab03-cc82317da793,champs-grand-finals-0,2018-04-23 01:13:43 UTC,901,Search & Destroy,London Docks,Rise Nation,Gunless,W,6,8,9,-1,0.89,5.3,6,1,1,0,0,0,6,48,272,17.60%,11,631.2,57.4,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,11,3,1,2,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
