match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
0acec9a6-1fd6-53e7-a7f6-edb85754c2a4,pro2-b3-2,2018-07-10 20:18:49 UTC,650,Capture The Flag,Ardennes Forest,Unilad,Alex,L,1,22,20,2,1.1,20.3,18.5,0,0,0,0,0,15,72,296,24.30%,20,468.2,23.4,PPSh-41,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,12.2,3,0,0,1,0,0,0,0,1,1,1,1,0
2c49799d-477a-5483-b197-e4114893deaf,pro2-b3-5,2018-07-11 01:20:55 UTC,632,Hardpoint,Valkyrie,eUnited,Prestinni,W,250,22,23,-1,0.96,20.9,21.8,17,0,0,1,1,15,97,448,21.70%,25,585.3,23.4,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
d09af518-f884-5a9a-a1f5-b6269ca654e6,pro2-b3-7,2018-07-11 19:45:38 UTC,668,Hardpoint,Gibraltar,OpTic Gaming,Crimsix,L,238,35,25,10,1.4,31.4,22.5,8,1,0,0,0,24,124,488,25.40%,26,608.6,23.4,PPSh-41,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0
c5640b64-74d8-5186-afb3-d82675eaedce,pro2-b3-10,2018-07-12 00:54:56 UTC,610,Hardpoint,London Docks,OpTic Gaming,Methodz,W,250,31,23,8,1.35,30.5,22.6,7,2,0,0,0,25,121,519,23.30%,24,562.5,23.4,BAR,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,1,1,1,1,0
ca38d95d-fe08-5313-a104-2b8ad7d35d15,pro2-b3-11,2018-07-12 18:56:27 UTC,600,Capture The Flag,Ardennes Forest,Mindfreak,Denz,L,2,10,17,-7,0.59,10,17,0,1,1,1,0,7,51,221,23.10%,19,444.6,23.4,PPSh-41,,Instincts,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17.7,0,0,0,1,0,0,0,0,0,0,0,0,0
34ec01c1-0ad7-52bb-ab8f-3713e4dfeaf9,pro2-b3-14,2018-07-12 23:26:08 UTC,533,Hardpoint,London Docks,OpTic Gaming,Octane,W,250,34,20,14,1.7,38.3,22.5,6,1,0,0,0,23,101,354,28.50%,21,491.8,23.4,BAR,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,1,0,3,3,3,3,1
677cc763-ff44-5ea3-a933-404b912fcff2,pro2-b4-6,2018-07-18 18:28:22 UTC,317,Search & Destroy,Sainte Marie du Mont,Tainted Minds,Swiftazor,L,1,4,7,-3,0.57,7.6,13.2,1,0,0,0,0,1,12,45,26.70%,7,163.8,23.4,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,7,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90ba122c-86f9-5d05-9cf1-26806d5095ef,pro2-b4-13,2018-07-19 21:31:51 UTC,619,Capture The Flag,Flak Tower,eUnited,Felony,W,3,25,16,9,1.56,24.2,15.5,0,0,2,2,0,15,102,446,22.90%,20,467.1,23.4,PPSh-41,,airborne_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,20.4,2,0,0,1,0,0,0,0,0,0,0,0,0
441fce0f-43dd-543a-852a-5dc39bb2389d,pro2-b4-14,2018-07-19 22:01:23 UTC,486,Hardpoint,Sainte Marie du Mont,OpTic Gaming,Crimsix,W,250,18,18,0,1,22.2,22.2,5,1,0,0,0,11,59,278,21.20%,19,445.6,23.4,PPSh-41,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
c8d9c331-83dc-5a0d-879a-10565b46d126,pro2-b4-14,2018-07-19 22:54:22 UTC,610,Hardpoint,London Docks,OpTic Gaming,Octane,W,250,24,23,1,1.04,23.6,22.6,10,1,0,0,0,15,97,399,24.30%,24,561.5,23.4,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",159,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
